L0,L1,L2..L6,R0,R2..,R6
509,1801,1930,1620,909,1017,800,605,1809,2460,1545,671,1079,672
617,2223,2256,1446,717,1088,750,533,1897,2120,1329,805,1083,616
666,2003,2275,2085,791,1101,670,589,1800,1878,1401,733,1087,557
618,1707,2316,1913,721,1097,743,533,1548,2026,1275,646,993,659
694,1931,2020,1643,697,1117,683,616,1911,1810,1101,560,1020,611
633,2049,1939,1392,770,990,603,652,2084,1913,1247,591,908,536
568,2093,2694,1943,706,946,591,585,2350,2056,1111,579,900,529
584,1931,2452,1788,625,880,578,581,2318,2304,1393,603,937,532
568,1657,2094,1533,738,1006,705,548,2006,2032,1263,631,969,613
576,1533,1872,1290,682,1162,657,536,1806,1786,1300,569,1147,569
566,1326,2360,1161,638,1052,735,502,1962,1783,1144,537,1083,649
794,1156,2128,1532,702,1033,672,833,1999,1754,1007,528,941,605
732,1317,3018,1427,675,914,600,789,1919,1654,1075,548,934,534
769,1439,2759,1491,725,1134,628,794,1941,1841,1218,605,1135,609
695,1513,2587,1503,727,1131,616,702,1829,1782,1093,649,1042,559
714,1397,2217,1489,656,1075,607,682,2425,1786,937,633,1051,515
826,1206,2563,1679,689,939,551,775,2195,1914,1185,653,932,471
756,1034,2279,1496,661,971,604,777,1913,1691,1120,583,924,495
664,1580,2160,1286,649,866,597,792,1774,1434,1101,513,823,456
728,2589,1951,1482,3077,2431,906,732,3023,1442,1861,2957,2279,861
1062,2705,1929,1336,3073,2371,858,1049,3013,1602,1739,2951,2223,829
2525,2369,2073,1273,2660,2051,758,2895,2600,1635,1495,2555,1921,729
2418,1995,1823,1114,2237,1729,654,2806,2184,1672,1266,2150,1615,646
3329,1866,1555,1118,1873,1461,582,3586,1831,1472,1077,1804,1367,562
3941,1605,1599,1132,1575,1236,518,3993,1527,1450,1296,1507,1150,500
4064,1542,1418,1525,1331,1039,469,4074,1289,1373,1394,1269,980,441
3829,1650,1533,1813,1129,897,422,3778,1093,1252,1358,1074,840,397
3269,1626,1589,1640,969,779,380,3212,1097,1830,1190,921,727,363
2730,2077,1397,1526,824,679,407,2692,1273,1687,1550,785,633,329
2282,1889,2039,1644,789,695,389,2235,1256,1543,1444,680,604,387
2691,1719,1879,1580,701,648,378,2872,1095,1628,1306,629,599,369
2403,1758,2113,1675,685,632,383,2574,969,1661,1777,605,538,371
2906,1757,1877,1485,641,614,393,2995,839,1474,1621,655,487,343
2597,1858,1868,2246,766,643,413,2654,991,1479,1589,590,494,363
2775,1774,1622,2073,711,619,385,2702,903,1931,1372,553,506,337
2429,1714,1950,1784,632,583,403,2339,987,2159,1341,581,457,340
2156,1686,2134,1518,692,573,414,1969,882,2027,1571,598,637,334
1823,1638,1886,1386,676,585,408,1647,1174,2002,1711,576,532,339
1535,1554,2123,1566,650,593,387,1384,1071,1827,1519,564,516,358
1297,1507,2099,1404,706,541,391,1170,1279,2386,1392,567,502,346
1736,1411,2667,1396,645,599,401,1682,1158,2385,1202,530,476,314
1704,1215,2404,1614,695,554,403,1585,1106,2067,1423,572,456,322
1743,1367,2395,1590,647,534,383,1623,1117,2122,1598,561,468,332
1528,1522,2066,1390,723,511,390,1423,1152,2128,1427,503,468,317
1292,1735,1949,1190,707,503,391,1204,1112,2264,1387,543,478,327
1408,1828,1679,1571,637,472,395,1265,1367,2249,1618,560,465,334
1400,1654,1446,1484,602,522,511,1379,1240,1959,1526,587,458,316
1400,1683,1300,1435,593,488,395,1225,1070,1655,1506,540,424,333
1231,1488,1588,1282,577,529,375,1123,904,1390,1315,480,420,316
1470,1851,1440,1101,520,477,386,1298,776,1490,1120,441,393,303
1353,1862,1265,1165,569,535,368,1222,971,1326,1002,497,461,321
1369,1941,1113,1105,532,499,373,1141,1035,1631,1026,494,427,307
1230,1718,984,964,478,463,384,1048,931,1819,907,501,427,318
1358,1459,840,916,553,446,363,1083,806,1619,787,457,397,305
1210,1241,882,935,516,474,395,976,880,1500,1052,463,432,319
1250,1057,1154,975,540,454,374,1104,801,1602,972,481,399,328
1150,1049,1262,987,516,494,370,1014,750,1574,892,535,416,326
1316,1148,1324,967,556,517,386,1240,766,1738,1015,496,402,335
1187,1028,1372,1016,564,798,1256,1118,992,1547,977,536,624,844
1345,895,1560,1496,600,757,1250,1262,911,2019,849,534,599,838
1196,1218,1434,1898,1426,853,1103,1126,1152,2735,1250,1298,678,739
1570,1129,1682,1734,2436,1169,951,1457,1090,2481,1878,2514,1090,650
1433,1413,1607,1753,2284,1084,813,1329,974,2524,2218,2370,1028,570
1848,1289,2822,2333,3229,1314,710,1587,1104,2682,2558,2934,1154,500
1683,1113,2642,2118,2949,1191,634,1436,993,2341,2278,2624,1033,447
1441,1252,2266,1922,2511,1032,552,1221,859,2360,1926,2231,893,400
1316,1328,1906,2473,2109,953,495,1303,1263,2186,2771,2146,901,392
1964,1209,1605,2793,2392,933,479,2070,1171,2901,2595,2206,805,394
1819,1424,1505,2478,2128,829,435,1988,1086,2623,2213,1919,776,378
2117,1474,1609,2598,2099,721,429,2006,1048,2934,1861,1719,620,371
1891,1762,1422,2277,1890,738,421,1740,1066,3142,1694,1472,649,340
1611,2007,2111,2011,1562,670,393,1477,1120,3790,1447,1237,620,343
